Time,GSR
'0:1:10.9,1.013
'0:1:11.0,1.012
'0:1:11.1,1.0122
'0:1:11.2,1.013
'0:1:11.3,1.0135
'0:1:11.4,1.0139
'0:1:11.5,1.0142
'0:1:11.6,1.0152
'0:1:11.7,1.0153
'0:1:11.8,1.0145
'0:1:11.9,1.0143
'0:1:12.0,1.0142
'0:1:12.1,1.0136
'0:1:12.2,1.0133
'0:1:12.3,1.0133
'0:1:12.4,1.0133
'0:1:12.5,1.013
'0:1:12.6,1.0132
'0:1:12.7,1.013
'0:1:12.8,1.0127
'0:1:12.9,1.0123
'0:1:13.0,1.0117
'0:1:13.1,1.0117
'0:1:13.2,1.012
'0:1:13.3,1.0121
'0:1:13.4,1.0121
'0:1:13.5,1.0121
'0:1:13.6,1.0124
'0:1:13.7,1.0125
'0:1:13.8,1.0124
'0:1:13.9,1.0122
'0:1:14.0,1.012
'0:1:14.1,1.0116
'0:1:14.2,1.0117
'0:1:14.3,1.0116
'0:1:14.4,1.0117
'0:1:14.5,1.0118
'0:1:14.6,1.0123
'0:1:14.7,1.0121
'0:1:14.8,1.0126
'0:1:14.9,1.0123
'0:1:15.0,1.0113
'0:1:15.1,1.011
'0:1:15.2,1.0109
'0:1:15.3,1.0109
'0:1:15.4,1.0109
'0:1:15.5,1.0103
'0:1:15.6,1.0105
'0:1:15.7,1.0103
'0:1:15.8,1.0101
'0:1:15.9,1.0097
'0:1:16.0,1.0097
'0:1:16.1,1.0094
'0:1:16.2,1.0093
'0:1:16.3,1.0091
'0:1:16.4,1.0093
'0:1:16.5,1.0092
'0:1:16.6,1.0089
'0:1:16.7,1.0059
'0:1:16.8,1.0027
'0:1:16.9,1.0036
'0:1:17.0,1.007
'0:1:17.1,1.0211
'0:1:17.2,1.0143
'0:1:17.3,0.9996
'0:1:17.4,0.9862
'0:1:17.5,0.9932
'0:1:17.6,0.9969
'0:1:17.7,1.0039
'0:1:17.8,1.0095
'0:1:17.9,1.0109
'0:1:18.0,1.0078
'0:1:18.1,0.9977
'0:1:18.2,1.0012
'0:1:18.3,1.0063
'0:1:18.4,1.0086
'0:1:18.5,1.01
'0:1:18.6,1.01
'0:1:18.7,1.0074
'0:1:18.8,1.0108
'0:1:18.9,1.0081
'0:1:19.0,1.0064
'0:1:19.1,1.0068
'0:1:19.2,1.0078
'0:1:19.3,1.008
'0:1:19.4,1.008
'0:1:19.5,1.0074
'0:1:19.6,1.0044
'0:1:19.7,0.9997
'0:1:19.8,1.0068
'0:1:19.9,1.008
'0:1:20.0,1.0061
'0:1:20.1,1.0065
'0:1:20.2,1.0067
'0:1:20.3,1.0082
'0:1:20.4,1.0066
'0:1:20.5,1.0053
'0:1:20.6,1.0052
'0:1:20.7,1.0052
'0:1:20.8,1.0055
'0:1:20.9,1.0053
'0:1:21.0,1.0052
'0:1:21.1,1.0053
'0:1:21.2,1.0052
'0:1:21.3,1.0052
'0:1:21.4,1.0055
