,HR,BR,HRV,GSR,Feedback
2019-03-13 04:02:36,83,14.2,42.0,4.50406,2.0
2019-03-13 04:02:37,84,14.2,42.0,4.46143,2.0
2019-03-13 04:02:38,85,14.3,42.0,4.47105,2.0
2019-03-13 04:02:39,85,14.3,42.0,4.455889999999999,2.0
2019-03-13 04:02:40,86,14.4,42.0,4.52149,2.0
2019-03-13 04:02:41,87,14.4,42.0,4.5644100000000005,2.0
2019-03-13 04:02:42,88,14.1,42.0,4.586529999999999,2.0
2019-03-13 04:02:43,87,14.1,42.0,4.554530000000001,2.0
2019-03-13 04:02:44,85,14.2,42.0,4.60647,2.0
2019-03-13 04:02:45,84,14.2,42.0,4.59226,2.0
2019-03-13 04:02:46,82,14.3,42.0,4.5373,2.0
2019-03-13 04:02:47,82,14.3,42.0,4.51072,2.0
2019-03-13 04:02:48,82,14.4,42.0,4.57147,2.0
2019-03-13 04:02:49,84,14.4,42.0,4.64963,2.0
2019-03-13 04:02:50,86,14.1,42.0,4.623220000000001,2.0
2019-03-13 04:02:51,87,14.1,42.0,4.63706,2.0
2019-03-13 04:02:53,87,14.2,42.0,4.64776,2.0
2019-03-13 04:02:54,86,14.0,42.0,4.59728,2.0
2019-03-13 04:02:55,86,14.0,42.0,4.557880000000001,2.0
2019-03-13 04:02:56,85,14.1,42.0,4.52599,2.0
2019-03-13 04:02:57,84,14.1,42.0,4.56841,2.0
2019-03-13 04:02:59,84,14.2,42.0,4.54944,2.0
2019-03-13 04:03:00,86,14.3,42.0,4.561929999999999,2.0
2019-03-13 04:03:01,86,14.3,42.0,4.551440000000001,2.0
2019-03-13 04:03:02,87,14.6,42.0,4.5353699999999995,2.0
2019-03-13 04:03:03,87,14.6,41.0,4.552149999999999,2.0
2019-03-13 04:03:04,87,14.7,41.0,4.60586,2.0
2019-03-13 04:03:05,87,14.7,41.0,4.63862,2.0
2019-03-13 04:03:06,87,14.7,41.0,4.67171,2.0
2019-03-13 04:03:07,88,14.7,41.0,4.69407,2.0
2019-03-13 04:03:08,89,14.7,41.0,4.74719,2.0
2019-03-13 04:03:09,88,14.7,41.0,4.8602,2.0
2019-03-13 04:03:10,88,14.7,41.0,4.783119999999999,2.0
2019-03-13 04:03:11,87,14.7,41.0,4.69867,2.0
2019-03-13 04:03:12,87,15.1,41.0,4.66586,2.0
2019-03-13 04:03:13,88,15.1,41.0,4.7512799999999995,2.0
2019-03-13 04:03:14,87,15.3,40.0,4.740939999999999,2.0
2019-03-13 04:03:15,85,15.3,40.0,4.66219,2.0
2019-03-13 04:03:16,80,15.3,40.0,4.616670000000001,2.0
2019-03-13 04:03:17,77,15.3,41.0,4.6792,2.0
2019-03-13 04:03:18,75,15.3,42.0,4.690910000000001,2.0
2019-03-13 04:03:19,75,15.3,42.0,4.62827,2.0
2019-03-13 04:03:20,75,15.3,42.0,4.658869999999999,2.0
2019-03-13 04:03:21,78,15.3,42.0,4.748379999999999,2.0
2019-03-13 04:03:22,80,15.2,42.0,4.750179999999999,2.0
2019-03-13 04:03:23,80,15.2,43.0,4.821019999999999,2.0
2019-03-13 04:03:24,82,15.2,43.0,4.742050000000001,2.0
2019-03-13 04:03:25,82,15.2,42.0,4.75817,2.0
2019-03-13 04:03:26,82,15.2,42.0,4.88619,2.0
2019-03-13 04:03:27,83,15.2,42.0,4.811469999999999,2.0
2019-03-13 04:03:28,84,15.5,42.0,4.7296700000000005,2.0
2019-03-13 04:03:29,85,15.5,42.0,4.720740000000001,2.0
2019-03-13 04:03:30,86,16.0,41.0,4.76939,2.0
2019-03-13 04:03:31,85,16.0,41.0,4.7038899999999995,2.0
2019-03-13 04:03:32,83,15.9,40.0,4.657719999999999,2.0
2019-03-13 04:03:33,83,15.9,40.0,4.62182,2.0
2019-03-13 04:03:34,83,16.1,40.0,4.58721,2.0
2019-03-13 04:03:35,82,16.1,40.0,4.62012,2.0
2019-03-13 04:03:36,82,16.3,41.0,4.7650500000000005,2.0
2019-03-13 04:03:37,83,16.3,40.0,4.748690000000001,2.0
2019-03-13 04:03:38,84,16.5,40.0,4.665929999999999,2.0
2019-03-13 04:03:39,85,16.5,40.0,4.646320000000001,2.0
2019-03-13 04:03:40,86,16.6,40.0,4.7305399999999995,2.0
2019-03-13 04:03:41,87,16.6,40.0,4.92516,2.0
2019-03-13 04:03:42,87,16.8,40.0,4.91077,2.0
2019-03-13 04:03:43,86,16.8,40.0,4.81083,2.0
2019-03-13 04:03:44,85,16.9,39.0,4.797379999999999,2.0
2019-03-13 04:03:45,85,16.9,39.0,4.834320000000001,2.0
2019-03-13 04:03:46,85,17.0,38.0,4.84196,2.0
2019-03-13 04:03:47,85,17.0,37.0,4.79387,2.0
2019-03-13 04:03:48,85,16.8,37.0,4.72611,2.0
2019-03-13 04:03:49,85,16.8,36.0,4.71588,2.0
2019-03-13 04:03:50,84,16.3,36.0,4.7884400000000005,2.0
2019-03-13 04:03:51,82,16.3,36.0,4.93027,2.0
2019-03-13 04:03:52,80,16.2,37.0,4.932010000000001,2.0
2019-03-13 04:03:53,78,16.2,37.0,4.8227899999999995,2.0
2019-03-13 04:03:54,78,15.8,37.0,4.81304,2.0
2019-03-13 04:03:55,80,15.8,37.0,4.85963,2.0
2019-03-13 04:03:56,81,15.7,37.0,4.834999999999999,2.0
2019-03-13 04:03:57,83,15.7,37.0,4.7632200000000005,2.0
2019-03-13 04:03:58,84,15.3,37.0,4.71596,2.0
2019-03-13 04:03:59,85,15.3,36.0,4.683110000000001,2.0
2019-03-13 04:04:00,86,15.0,36.0,4.66796,2.0
2019-03-13 04:04:01,86,15.0,36.0,4.6528599999999996,2.0
2019-03-13 04:04:02,85,14.7,35.0,4.7065600000000005,2.0
2019-03-13 04:04:03,85,14.7,35.0,4.8163399999999985,2.0
2019-03-13 04:04:04,82,14.4,35.0,4.88423,2.0
2019-03-13 04:04:05,82,14.4,34.0,4.83633,2.0
2019-03-13 04:04:06,82,13.9,34.0,4.76478,2.0
2019-03-13 04:04:07,81,13.9,34.0,4.7279800000000005,2.0
2019-03-13 04:04:08,80,13.7,33.0,4.69413,2.0
2019-03-13 04:04:09,80,13.7,33.0,4.67842,2.0
2019-03-13 04:04:10,82,13.5,33.0,4.70884,2.0
2019-03-13 04:04:11,84,13.5,32.0,4.65723,2.0
2019-03-13 04:04:12,86,13.4,32.0,4.6091999999999995,2.0
2019-03-13 04:04:13,88,13.4,32.0,4.608129999999999,2.0
2019-03-13 04:04:14,89,13.3,32.0,4.61496,2.0
2019-03-13 04:04:15,91,13.3,32.0,4.56809,2.0
2019-03-13 04:04:16,93,12.8,32.0,4.54974,2.0
2019-03-13 04:04:17,93,12.8,32.0,4.56734,2.0
2019-03-13 04:04:18,90,12.8,32.0,4.55936,2.0
2019-03-13 04:04:19,85,12.8,32.0,4.564930000000001,2.0
2019-03-13 04:04:20,82,12.7,32.0,4.547470000000001,2.0
2019-03-13 04:04:21,78,12.7,32.0,4.5228899999999985,2.0
2019-03-13 04:04:22,78,12.3,32.0,4.49497,2.0
2019-03-13 04:04:23,78,12.3,32.0,4.47514,2.0
2019-03-13 04:04:24,79,12.3,31.0,4.4651,2.0
2019-03-13 04:04:25,80,12.3,31.0,4.504679999999999,2.0
2019-03-13 04:04:26,81,12.6,29.0,4.4931,2.0
2019-03-13 04:04:27,82,12.6,28.0,4.4625,2.0
2019-03-13 04:04:28,84,12.8,28.0,4.48333,2.0
2019-03-13 04:04:29,85,12.8,27.0,4.54876,2.0
2019-03-13 04:04:30,86,13.0,27.0,4.54445,2.0
2019-03-13 04:04:31,86,13.0,27.0,4.49428,2.0
2019-03-13 04:04:32,85,13.2,27.0,4.4699800000000005,2.0
2019-03-13 04:04:33,83,13.2,27.0,4.47105,2.0
2019-03-13 04:04:34,81,13.4,27.0,4.45881,2.0
2019-03-13 04:04:35,80,13.4,27.0,4.47555,2.0
2019-03-13 04:04:36,79,13.8,28.0,4.444529999999999,2.0
2019-03-13 04:04:37,79,13.8,28.0,4.42046,2.0
2019-03-13 04:04:38,79,14.0,28.0,4.46209,2.0
2019-03-13 04:04:39,81,14.0,28.0,4.48521,2.0
2019-03-13 04:04:40,82,14.1,28.0,4.55279,2.0
2019-03-13 04:04:41,82,14.1,28.0,4.54199,2.0
2019-03-13 04:04:42,80,14.4,28.0,4.49546,2.0
2019-03-13 04:04:43,78,14.4,28.0,4.46503,2.0
2019-03-13 04:04:44,78,14.5,29.0,4.446019999999999,2.0
2019-03-13 04:04:45,79,14.5,29.0,4.444,2.0
2019-03-13 04:04:46,80,14.5,29.0,4.456519999999999,2.0
2019-03-13 04:04:47,79,14.5,29.0,4.436660000000001,2.0
2019-03-13 04:04:48,79,14.3,29.0,4.43354,2.0
2019-03-13 04:04:49,81,14.3,29.0,4.427350000000001,2.0
2019-03-13 04:04:50,83,14.1,29.0,4.447710000000001,2.0
2019-03-13 04:04:51,83,14.1,29.0,4.422769999999999,2.0
2019-03-13 04:04:52,82,13.9,29.0,4.43403,2.0
2019-03-13 04:04:53,81,13.9,29.0,4.5604,2.0
2019-03-13 04:04:54,80,13.7,29.0,4.57301,2.0
2019-03-13 04:04:55,80,13.7,29.0,4.6083300000000005,2.0
2019-03-13 04:04:56,80,13.5,29.0,4.72509,2.0
2019-03-13 04:04:57,80,13.5,29.0,4.88922,2.0
2019-03-13 04:04:58,80,13.4,29.0,4.95242,2.0
2019-03-13 04:04:59,80,13.4,30.0,4.86068,2.0
2019-03-13 04:05:00,83,13.3,30.0,4.85555,2.0
2019-03-13 04:05:01,84,13.3,30.0,4.87729,2.0
2019-03-13 04:05:02,84,13.1,30.0,4.81038,2.0
2019-03-13 04:05:03,83,13.1,30.0,4.75846,2.0
2019-03-13 04:05:04,81,13.0,30.0,4.730040000000001,2.0
2019-03-13 04:05:05,80,13.0,30.0,4.765690000000001,2.0
2019-03-13 04:05:06,80,12.6,30.0,4.835520000000001,2.0
2019-03-13 04:05:07,81,12.6,29.0,4.83775,2.0
2019-03-13 04:05:08,82,12.6,29.0,4.86315,2.0
2019-03-13 04:05:09,82,12.6,29.0,4.7766,2.0
2019-03-13 04:05:10,81,12.5,29.0,4.75915,2.0
2019-03-13 04:05:11,81,12.5,29.0,4.78384,2.0
2019-03-13 04:05:12,81,12.2,29.0,4.91975,2.0
2019-03-13 04:05:13,80,12.2,29.0,4.90311,3.0
2019-03-13 04:05:14,80,12.4,30.0,4.809949999999999,3.0
2019-03-13 04:05:15,80,12.4,30.0,4.759850000000001,3.0
2019-03-13 04:05:16,80,12.4,30.0,4.77811,3.0
2019-03-13 04:05:17,79,12.4,30.0,4.893210000000001,3.0
2019-03-13 04:05:18,78,12.4,30.0,4.82332,3.0
2019-03-13 04:05:19,77,12.4,30.0,4.74966,3.0
2019-03-13 04:05:20,77,12.6,30.0,4.79605,3.0
2019-03-13 04:05:21,78,12.6,31.0,4.979570000000001,3.0
2019-03-13 04:05:22,80,12.6,31.0,5.00604,3.0
2019-03-13 04:05:23,83,12.6,30.0,5.12335,3.0
2019-03-13 04:05:24,85,12.5,30.0,5.1238,3.0
2019-03-13 04:05:25,86,12.5,31.0,5.17087,3.0
2019-03-13 04:05:26,84,12.8,31.0,5.15537,3.0
2019-03-13 04:05:27,81,12.8,31.0,5.186719999999999,3.0
2019-03-13 04:05:28,79,12.7,31.0,5.21127,3.0
2019-03-13 04:05:29,77,12.7,31.0,5.095819999999999,3.0
2019-03-13 04:05:30,75,12.9,32.0,5.1126499999999995,3.0
2019-03-13 04:05:31,74,12.9,32.0,5.22553,3.0
2019-03-13 04:05:32,75,13.4,32.0,5.24301,3.0
2019-03-13 04:05:33,78,13.4,33.0,5.14296,3.0
2019-03-13 04:05:34,81,13.3,33.0,5.13494,3.0
2019-03-13 04:05:35,83,13.3,33.0,5.126600000000001,3.0
2019-03-13 04:05:36,84,13.2,32.0,5.127809999999999,3.0
2019-03-13 04:05:37,83,13.2,32.0,5.094399999999999,3.0
2019-03-13 04:05:38,82,13.3,32.0,5.0181499999999994,3.0
2019-03-13 04:05:39,79,13.3,32.0,4.98009,3.0
2019-03-13 04:05:40,76,13.2,33.0,5.11952,3.0
2019-03-13 04:05:41,78,13.2,33.0,5.1740699999999995,3.0
2019-03-13 04:05:42,79,13.4,33.0,5.09131,3.0
2019-03-13 04:05:43,81,13.4,33.0,5.02192,3.0
2019-03-13 04:05:44,82,13.5,33.0,5.03061,3.0
2019-03-13 04:05:45,84,13.5,33.0,5.035489999999999,3.0
2019-03-13 04:05:46,85,13.4,33.0,5.06583,3.0
2019-03-13 04:05:47,86,13.4,33.0,5.00773,3.0
2019-03-13 04:05:48,84,13.6,33.0,4.94578,3.0
2019-03-13 04:05:49,83,13.6,33.0,4.904560000000001,3.0
2019-03-13 04:05:50,83,13.4,33.0,4.91788,3.0
2019-03-13 04:05:51,83,13.4,33.0,4.89608,3.0
2019-03-13 04:05:52,84,13.3,33.0,4.889950000000001,3.0
2019-03-13 04:05:53,85,13.3,33.0,4.93151,3.0
2019-03-13 04:05:54,86,13.4,33.0,4.9988,3.0
2019-03-13 04:05:55,86,13.4,33.0,5.0730900000000005,3.0
2019-03-13 04:05:56,85,13.6,33.0,5.213480000000001,3.0
2019-03-13 04:05:57,84,13.6,33.0,5.2075499999999995,3.0
2019-03-13 04:05:59,83,13.4,33.0,5.184100000000001,3.0
2019-03-13 04:06:00,83,13.6,33.0,5.099600000000001,3.0
2019-03-13 04:06:01,84,13.6,33.0,5.106240000000001,3.0
2019-03-13 04:06:02,85,13.4,33.0,5.167960000000001,3.0
2019-03-13 04:06:03,86,13.4,33.0,5.11971,3.0
2019-03-13 04:06:04,85,13.6,33.0,5.0971400000000004,3.0
2019-03-13 04:06:05,84,13.6,33.0,5.25079,3.0
2019-03-13 04:06:06,83,13.7,33.0,5.2343,3.0
2019-03-13 04:06:07,81,13.7,33.0,5.12673,3.0
2019-03-13 04:06:08,80,13.8,33.0,5.15398,3.0
2019-03-13 04:06:09,78,13.8,33.0,5.194100000000001,3.0
2019-03-13 04:06:10,77,14.0,33.0,5.2067,3.0
2019-03-13 04:06:11,78,14.0,33.0,5.124889999999999,3.0
2019-03-13 04:06:12,80,13.8,33.0,5.038819999999999,3.0
2019-03-13 04:06:13,82,13.8,33.0,5.00711,3.0
2019-03-13 04:06:14,84,13.6,33.0,5.08505,3.0
2019-03-13 04:06:15,87,13.6,33.0,5.07434,3.0
2019-03-13 04:06:16,89,13.4,34.0,5.0267800000000005,3.0
2019-03-13 04:06:17,91,13.4,34.0,5.000769999999999,3.0
2019-03-13 04:06:18,93,13.6,35.0,5.04313,3.0
2019-03-13 04:06:19,92,13.6,35.0,5.055199999999999,3.0
2019-03-13 04:06:20,90,13.4,35.0,5.023720000000001,3.0
2019-03-13 04:06:21,88,13.4,35.0,5.115679999999999,3.0
2019-03-13 04:06:22,88,13.3,35.0,5.07308,4.0
2019-03-13 04:06:23,88,13.3,35.0,5.04593,4.0
2019-03-13 04:06:24,87,13.2,35.0,5.033740000000001,4.0
2019-03-13 04:06:25,89,13.2,35.0,4.9886800000000004,4.0
2019-03-13 04:06:26,89,13.4,35.0,4.957980000000001,4.0
2019-03-13 04:06:27,89,13.4,36.0,4.94717,4.0
2019-03-13 04:06:28,89,13.8,36.0,4.93446,4.0
2019-03-13 04:06:29,90,13.8,36.0,5.04592,4.0
2019-03-13 04:06:30,92,14.2,36.0,5.1071100000000005,4.0
2019-03-13 04:06:31,93,14.2,37.0,5.025329999999999,4.0
2019-03-13 04:06:32,93,14.6,37.0,4.96266,4.0
2019-03-13 04:06:33,89,14.6,37.0,4.96415,4.0
2019-03-13 04:06:34,85,14.9,37.0,4.9655700000000005,4.0
2019-03-13 04:06:35,81,14.9,37.0,4.9764800000000005,4.0
2019-03-13 04:06:36,78,15.2,37.0,5.016349999999999,4.0
2019-03-13 04:06:37,78,15.2,38.0,4.96288,4.0
2019-03-13 04:06:38,79,15.2,38.0,4.94049,4.0
2019-03-13 04:06:39,81,15.2,38.0,5.00414,4.0
2019-03-13 04:06:40,84,15.5,38.0,5.04453,4.0
2019-03-13 04:06:41,86,15.5,38.0,5.014850000000001,4.0
2019-03-13 04:06:42,87,16.0,38.0,4.95888,4.0
2019-03-13 04:06:43,87,16.0,38.0,4.9766900000000005,4.0
2019-03-13 04:06:44,86,16.2,38.0,5.080610000000001,4.0
2019-03-13 04:06:45,86,16.2,38.0,5.059189999999999,4.0
2019-03-13 04:06:46,86,16.4,38.0,5.00957,4.0
2019-03-13 04:06:47,85,16.4,38.0,4.964160000000001,4.0
2019-03-13 04:06:48,83,16.0,37.0,4.9768799999999995,4.0
2019-03-13 04:06:49,81,16.0,37.0,5.054320000000001,4.0
2019-03-13 04:06:50,82,15.6,37.0,5.064209999999999,4.0
2019-03-13 04:06:51,83,15.6,37.0,5.003870000000001,4.0
2019-03-13 04:06:52,82,15.5,37.0,4.98501,4.0
2019-03-13 04:06:53,81,15.5,37.0,5.05993,4.0
2019-03-13 04:06:54,78,15.2,37.0,5.0373399999999995,4.0
2019-03-13 04:06:55,79,15.2,37.0,5.102539999999999,4.0
2019-03-13 04:06:56,80,15.2,37.0,5.143589999999999,4.0
2019-03-13 04:06:57,81,15.2,37.0,5.06087,4.0
2019-03-13 04:06:58,82,15.2,36.0,4.99744,4.0
2019-03-13 04:06:59,84,15.2,36.0,4.953660000000001,4.0
2019-03-13 04:07:00,86,14.8,36.0,4.92384,4.0
2019-03-13 04:07:01,87,14.8,36.0,4.93963,4.0
2019-03-13 04:07:02,87,14.6,36.0,4.93813,4.0
2019-03-13 04:07:03,85,14.6,36.0,4.925549999999999,4.0
2019-03-13 04:07:04,84,14.3,36.0,4.915760000000001,4.0
2019-03-13 04:07:05,85,14.3,36.0,4.88623,4.0
2019-03-13 04:07:06,85,14.1,36.0,4.926270000000001,4.0
2019-03-13 04:07:07,86,14.1,36.0,5.03655,4.0
2019-03-13 04:07:08,85,14.2,36.0,5.03499,4.0
2019-03-13 04:07:09,84,14.2,36.0,4.97393,4.0
2019-03-13 04:07:10,83,14.3,36.0,4.928280000000001,4.0
2019-03-13 04:07:11,84,14.3,36.0,4.896070000000002,4.0
2019-03-13 04:07:12,86,14.3,36.0,4.89109,4.0
2019-03-13 04:07:13,86,14.3,36.0,4.88553,4.0
2019-03-13 04:07:14,87,14.4,36.0,4.875970000000001,4.0
2019-03-13 04:07:15,87,14.4,36.0,4.924370000000001,4.0
2019-03-13 04:07:16,88,14.4,36.0,4.96175,4.0
2019-03-13 04:07:17,85,14.4,36.0,5.1095500000000005,4.0
2019-03-13 04:07:18,83,14.5,36.0,5.14472,4.0
2019-03-13 04:07:19,81,14.5,36.0,5.166309999999999,4.0
2019-03-13 04:07:20,82,14.5,36.0,5.12744,4.0
2019-03-13 04:07:21,82,14.5,36.0,5.15432,4.0
2019-03-13 04:07:22,83,14.6,36.0,5.10825,4.0
2019-03-13 04:07:23,84,14.6,36.0,5.16994,4.0
2019-03-13 04:07:24,84,14.6,36.0,5.20587,4.0
2019-03-13 04:07:25,85,14.6,36.0,5.31415,4.0
2019-03-13 04:07:26,85,14.7,36.0,5.35281,4.0
2019-03-13 04:07:27,82,14.7,36.0,5.247349999999999,4.0
2019-03-13 04:07:28,81,14.4,36.0,5.23465,4.0
2019-03-13 04:07:29,81,14.4,36.0,5.24591,4.0
2019-03-13 04:07:30,82,14.5,36.0,5.25346,4.0
2019-03-13 04:07:31,82,14.5,36.0,5.205799999999999,4.0
2019-03-13 04:07:32,81,14.2,36.0,5.17247,4.0
2019-03-13 04:07:33,81,14.2,36.0,5.172690000000001,4.0
2019-03-13 04:07:34,82,14.0,36.0,5.186990000000001,4.0
2019-03-13 04:07:35,83,14.0,36.0,5.1996199999999995,4.0
2019-03-13 04:07:36,84,13.5,36.0,5.18553,4.0
2019-03-13 04:07:37,83,13.5,36.0,5.12838,4.0
2019-03-13 04:07:38,83,13.4,36.0,5.07864,4.0
2019-03-13 11:49:20,74,13.4,70.0,0.7711699999999999,0.0
2019-03-13 11:49:21,74,13.4,70.0,0.7718499999999999,0.0
2019-03-13 11:49:22,76,13.5,70.0,0.77236,0.0
2019-03-13 11:49:23,75,13.5,70.0,0.77292,0.0
2019-03-13 11:49:24,73,13.4,69.0,0.7732899999999999,0.0
2019-03-13 11:49:25,73,13.4,69.0,0.77372,0.0
2019-03-13 11:49:26,73,13.5,69.0,0.7741499999999999,0.0
2019-03-13 11:49:27,72,13.5,68.0,0.77432,0.0
2019-03-13 11:49:28,72,13.7,68.0,0.77511,0.0
2019-03-13 11:49:29,75,13.7,67.0,0.77686,0.0
2019-03-13 11:49:30,78,13.5,67.0,0.7779499999999999,0.0
2019-03-13 11:49:31,80,13.5,67.0,0.7786100000000001,0.0
2019-03-13 11:49:32,79,13.7,67.0,0.77922,0.0
2019-03-13 11:49:33,77,13.7,67.0,0.77995,0.0
2019-03-13 11:49:34,77,13.5,67.0,0.78034,0.0
2019-03-13 11:49:35,78,13.5,67.0,0.78072,0.0
2019-03-13 11:49:36,77,13.6,67.0,0.78116,0.0
2019-03-13 11:49:37,75,13.6,67.0,0.78156,0.0
2019-03-13 11:49:38,71,13.5,67.0,0.7822999999999999,0.0
2019-03-13 11:49:39,71,13.5,67.0,0.78301,0.0
2019-03-13 11:49:40,74,13.3,67.0,0.7836299999999999,0.0
2019-03-13 11:49:41,75,13.3,67.0,0.7841099999999999,0.0
2019-03-13 11:49:42,74,13.2,67.0,0.7844599999999999,0.0
2019-03-13 11:49:43,71,13.2,67.0,0.78493,0.0
2019-03-13 11:49:44,69,13.1,67.0,0.78561,0.0
2019-03-13 11:49:45,69,13.1,67.0,0.78619,0.0
2019-03-13 11:49:46,71,12.7,67.0,0.7864799999999998,0.0
2019-03-13 11:49:47,71,12.7,66.0,0.78485,0.0
2019-03-13 11:49:48,71,12.6,66.0,0.8034800000000001,0.0
2019-03-13 11:49:49,70,12.6,66.0,0.7888399999999999,0.0
2019-03-13 11:49:50,73,12.6,66.0,0.7890900000000001,0.0
2019-03-13 11:49:51,75,12.6,67.0,0.78942,0.0
2019-03-13 11:49:52,76,12.5,67.0,0.78977,0.0
2019-03-13 11:49:53,76,12.5,67.0,0.79033,0.0
2019-03-13 11:49:54,77,12.5,67.0,0.79101,0.0
2019-03-13 11:49:55,78,12.5,67.0,0.79104,0.0
2019-03-13 11:49:56,79,12.4,67.0,0.7917499999999998,0.0
2019-03-13 11:49:57,78,12.4,67.0,0.8020600000000002,0.0
2019-03-13 11:49:58,77,12.4,67.0,0.8044800000000001,0.0
2019-03-13 11:49:59,76,12.4,67.0,0.7997500000000001,0.0
2019-03-13 11:50:00,77,12.4,67.0,0.7987600000000001,0.0
2019-03-13 11:50:01,77,12.4,67.0,0.7985500000000001,0.0
2019-03-13 11:50:02,75,12.3,67.0,0.7981999999999999,0.0
2019-03-13 11:50:03,72,12.3,67.0,0.7982100000000001,0.0
2019-03-13 11:50:04,70,12.3,67.0,0.7984600000000002,0.0
2019-03-13 11:50:05,70,12.3,67.0,0.79894,0.0
2019-03-13 11:50:06,73,12.3,67.0,0.7993899999999999,0.0
2019-03-13 11:50:07,75,12.3,67.0,0.7999700000000001,0.0
2019-03-13 11:50:08,74,12.3,67.0,0.8005299999999999,0.0
2019-03-13 11:50:09,73,12.3,67.0,0.80101,0.0
2019-03-13 11:50:10,71,12.2,67.0,0.79606,0.0
2019-03-13 11:50:11,70,12.2,67.0,0.79367,0.0
2019-03-13 11:50:12,71,11.9,67.0,0.80421,0.0
2019-03-13 11:50:13,73,11.9,67.0,0.80389,0.0
2019-03-13 11:50:14,74,11.9,67.0,0.8023199999999999,0.0
2019-03-13 11:50:15,73,11.9,67.0,0.8028799999999998,0.0
2019-03-13 11:50:16,71,11.6,66.0,0.80379,0.0
2019-03-13 11:50:17,71,11.6,66.0,0.80429,0.0
2019-03-13 11:50:18,73,11.4,66.0,0.8046899999999999,0.0
2019-03-13 11:50:19,74,11.4,66.0,0.8052699999999999,0.0
2019-03-13 11:50:20,72,11.4,66.0,0.8057399999999999,0.0
2019-03-13 11:50:21,71,11.4,66.0,0.80747,0.0
2019-03-13 11:50:22,70,11.2,66.0,0.8077,0.0
2019-03-13 11:50:23,71,11.2,66.0,0.80802,0.0
2019-03-13 11:50:24,71,11.3,66.0,0.8084299999999999,0.0
2019-03-13 11:50:25,70,11.3,66.0,0.80937,0.0
2019-03-13 11:50:26,70,11.3,66.0,0.80984,0.0
2019-03-13 11:50:27,72,11.3,66.0,0.80998,0.0
2019-03-13 11:50:28,73,11.1,66.0,0.81028,0.0
2019-03-13 11:50:29,72,11.1,66.0,0.81088,0.0
2019-03-13 11:50:30,70,11.2,66.0,0.8116100000000002,0.0
2019-03-13 11:50:31,72,11.2,66.0,0.8119499999999998,0.0
2019-03-13 11:50:32,73,11.6,66.0,0.8124499999999999,0.0
2019-03-13 11:50:33,72,11.6,66.0,0.8132299999999999,0.0
2019-03-13 11:50:34,71,11.6,66.0,0.81394,0.0
2019-03-13 11:50:35,73,11.6,66.0,0.8149700000000001,0.0
2019-03-13 11:50:36,73,11.9,66.0,0.81563,0.0
2019-03-13 11:50:37,73,11.9,65.0,0.8161000000000002,0.0
2019-03-13 11:50:38,74,12.2,65.0,0.8164,0.0
2019-03-13 11:50:39,75,12.2,65.0,0.81659,0.0
2019-03-13 11:50:40,74,12.5,65.0,0.8170499999999998,0.0
2019-03-13 11:50:41,72,12.5,65.0,0.81761,0.0
2019-03-13 11:50:42,71,12.8,65.0,0.8184400000000001,0.0
2019-03-13 11:50:43,71,12.8,65.0,0.8187,0.0
2019-03-13 11:50:44,74,12.7,65.0,0.8190800000000001,0.0
2019-03-13 11:50:45,75,12.7,65.0,0.8197300000000001,0.0
2019-03-13 11:50:46,74,12.9,65.0,0.82046,0.0
2019-03-13 11:50:47,72,12.9,65.0,0.8208300000000002,0.0
2019-03-13 11:50:48,70,13.1,65.0,0.8215600000000001,0.0
2019-03-13 11:50:49,69,13.1,65.0,0.81806,0.0
2019-03-13 11:50:50,68,13.0,65.0,0.82276,0.0
2019-03-13 11:50:51,70,13.0,66.0,0.8231399999999999,0.0
2019-03-13 11:50:52,71,12.6,66.0,0.82304,0.0
2019-03-13 11:50:53,71,12.6,65.0,0.82304,0.0
2019-03-13 11:50:54,70,12.5,65.0,0.8235100000000001,0.0
2019-03-13 11:50:55,69,12.5,66.0,0.8197999999999999,0.0
2019-03-13 11:50:56,70,12.2,66.0,0.81354,0.0
2019-03-13 11:50:57,72,12.2,66.0,0.82928,0.0
2019-03-13 11:50:58,73,12.2,66.0,0.8232200000000001,0.0
2019-03-13 11:50:59,76,12.2,66.0,0.8239999999999998,0.0
2019-03-13 11:51:00,81,11.9,66.0,0.8246499999999999,0.0
2019-03-13 11:51:01,82,11.9,66.0,0.8257299999999999,0.0
2019-03-13 11:51:02,81,11.9,66.0,0.8269900000000001,0.0
2019-03-13 11:51:03,78,11.9,66.0,0.8274899999999998,0.0
2019-03-13 11:51:04,78,11.9,67.0,0.82775,0.0
2019-03-13 11:51:05,77,11.9,67.0,0.8274799999999999,0.0
2019-03-13 11:51:06,76,11.9,67.0,0.8278000000000001,0.0
2019-03-13 11:51:07,75,11.9,67.0,0.8280299999999998,0.0
2019-03-13 11:51:08,75,11.9,67.0,0.8280700000000001,0.0
2019-03-13 11:51:09,74,11.9,67.0,0.8282,0.0
2019-03-13 11:51:10,73,12.2,67.0,0.82853,0.0
2019-03-13 11:51:11,71,12.2,67.0,0.8288699999999999,0.0
2019-03-13 11:51:12,73,12.5,67.0,0.82965,0.0
2019-03-13 11:51:13,74,12.5,67.0,0.8301399999999999,0.0
2019-03-13 11:51:14,72,12.7,67.0,0.8305599999999999,0.0
2019-03-13 11:51:15,70,12.7,67.0,0.8306100000000001,0.0
