Time,GSR
'0:1:6.8,1.7099
'0:1:6.9,1.7098
'0:1:7.0,1.7095
'0:1:7.1,1.7094
'0:1:7.2,1.7092
'0:1:7.3,1.7092
'0:1:7.4,1.7092
'0:1:7.5,1.7091
'0:1:7.6,1.7092
'0:1:7.7,1.7091
'0:1:7.8,1.7091
'0:1:7.9,1.7092
'0:1:8.0,1.7094
'0:1:8.1,1.7097
'0:1:8.2,1.7097
'0:1:8.3,1.7099
'0:1:8.4,1.7102
'0:1:8.5,1.7104
'0:1:8.6,1.7104
'0:1:8.7,1.7108
'0:1:8.8,1.7112
'0:1:8.9,1.7113
'0:1:9.0,1.7116
'0:1:9.1,1.7116
'0:1:9.2,1.7118
'0:1:9.3,1.7137
'0:1:9.4,1.7139
'0:1:9.5,1.7137
'0:1:9.6,1.7134
'0:1:9.7,1.7132
'0:1:9.8,1.7127
'0:1:9.9,1.7125
'0:1:10.0,1.7120
'0:1:10.1,1.7116
'0:1:10.2,1.7113
'0:1:10.3,1.7111
'0:1:10.4,1.7108
'0:1:10.5,1.7105
'0:1:10.6,1.7104
'0:1:10.7,1.7101
'0:1:10.8,1.7101
'0:1:10.9,1.7099
'0:1:11.0,1.7098
'0:1:11.1,1.7097
'0:1:11.2,1.7095
'0:1:11.3,1.7092
'0:1:11.4,1.7092
'0:1:11.5,1.7091
'0:1:11.6,1.7091
'0:1:11.7,1.7092
'0:1:11.8,1.7097
'0:1:11.9,1.7099
'0:1:12.0,1.7105
'0:1:12.1,1.7122
'0:1:12.2,1.7143
'0:1:12.3,1.7153
'0:1:12.4,1.7158
'0:1:12.5,1.7162
'0:1:12.6,1.7167
'0:1:12.7,1.7169
'0:1:12.8,1.7169
'0:1:12.9,1.7168
'0:1:13.0,1.7167
'0:1:13.1,1.7165
'0:1:13.2,1.7165
'0:1:13.3,1.7165
'0:1:13.4,1.7167
'0:1:13.5,1.7165
'0:1:13.6,1.7164
'0:1:13.7,1.7162
'0:1:13.8,1.7161
'0:1:13.9,1.7161
'0:1:14.0,1.7160
'0:1:14.1,1.7157
'0:1:14.2,1.7155
'0:1:14.3,1.7148
'0:1:14.4,1.7147
'0:1:14.5,1.7144
