
Time,GSR
'0:1:25.2,3.0836
'0:1:25.3,3.0820
'0:1:25.4,3.0803
'0:1:25.5,3.0788
'0:1:25.6,3.0768
'0:1:25.7,3.0753
'0:1:25.8,3.0735
'0:1:25.9,3.0720
'0:1:26.0,3.0703
'0:1:26.1,3.0688
'0:1:26.2,3.0673
'0:1:26.3,3.0658
'0:1:26.4,3.0643
'0:1:26.5,3.0628
'0:1:26.6,3.0618
'0:1:26.7,3.0598
'0:1:26.8,3.0583
'0:1:26.9,3.0568
'0:1:27.0,3.0555
'0:1:27.1,3.0545
'0:1:27.2,3.0523
'0:1:27.3,3.0516
'0:1:27.4,3.0498
'0:1:27.5,3.0486
'0:1:27.6,3.0471
'0:1:27.7,3.0459
'0:1:27.8,3.0444
'0:1:27.9,3.0431
'0:1:28.0,3.0414
'0:1:28.1,3.0402
'0:1:28.2,3.0389
'0:1:28.3,3.0377
'0:1:28.4,3.0362
'0:1:28.5,3.0350
'0:1:28.6,3.0332
'0:1:28.7,3.0320
'0:1:28.8,3.0308
'0:1:28.9,3.0295
'0:1:29.0,3.0281
'0:1:29.1,3.0263
'0:1:29.2,3.0251
'0:1:29.3,3.0234
'0:1:29.4,3.0219
'0:1:29.5,3.0207
'0:1:29.6,3.0197
'0:1:29.7,3.0190
'0:1:29.8,3.0190
'0:1:29.9,3.0190
'0:1:30.0,3.0192
'0:1:30.1,3.0197
'0:1:30.2,3.0200
'0:1:30.3,3.0204
'0:1:30.4,3.0209
'0:1:30.5,3.0209
'0:1:30.6,3.0204
'0:1:30.7,3.0197
'0:1:30.8,3.0192
'0:1:30.9,3.0185
'0:1:31.0,3.0175
'0:1:31.1,3.0165
'0:1:31.2,3.0148
'0:1:31.3,3.0133
'0:1:31.4,3.0114
'0:1:31.5,3.0102
'0:1:31.6,3.0082
'0:1:31.7,3.0067
'0:1:31.8,3.0050
'0:1:31.9,3.0036
'0:1:32.0,3.0016
'0:1:32.1,3.0001
'0:1:32.2,2.9984
'0:1:32.3,2.9970
'0:1:32.4,2.9958
'0:1:32.5,2.9943
'0:1:32.6,2.9928
'0:1:32.7,2.9911
'0:1:32.8,2.9892
'0:1:32.9,2.9877
'0:1:33.0,2.9860
'0:1:33.1,2.9839
'0:1:33.2,2.9824
'0:1:33.3,2.9805
'0:1:33.4,2.9790
'0:1:33.5,2.9773
'0:1:33.6,2.9759
'0:1:33.7,2.9742
'0:1:33.8,2.9718
'0:1:33.9,2.9703
'0:1:34.0,2.9711
'0:1:34.1,2.9701
'0:1:34.2,2.9679
'0:1:34.3,2.9662
'0:1:34.4,2.9638
'0:1:34.5,2.9629
'0:1:34.6,2.9665
'0:1:34.7,2.9718
'0:1:34.8,2.9793
'0:1:34.9,2.9870
'0:1:35.0,2.9955
'0:1:35.1,3.0053
'0:1:35.2,3.0148
'0:1:35.3,3.0234
'0:1:35.4,3.0305
'0:1:35.5,3.0365
'0:1:35.6,3.0416
'0:1:35.7,3.0461
'0:1:35.8,3.0491
'0:1:35.9,3.0518
'0:1:36.0,3.0526
'0:1:36.1,3.0536
'0:1:36.2,3.0545
'0:1:36.3,3.0538
'0:1:36.4,3.0521
'0:1:36.5,3.0496
'0:1:36.6,3.0469
'0:1:36.7,3.0441
'0:1:36.8,3.0407
'0:1:36.9,3.0374
'0:1:37.0,3.0332
'0:1:37.1,3.0293
'0:1:37.2,3.0254
'0:1:37.3,3.0217
'0:1:37.4,3.0180
'0:1:37.5,3.0143
'0:1:37.6,3.0111
'0:1:37.7,3.0079
'0:1:37.8,3.0048
'0:1:37.9,3.0014
'0:1:38.0,2.9987
'0:1:38.1,2.9962
'0:1:38.2,2.9931
'0:1:38.3,2.9904
'0:1:38.4,2.9887
'0:1:38.5,2.9870
'0:1:38.6,2.9851
'0:1:38.7,2.9831
'0:1:38.8,2.9812
'0:1:38.9,2.9795
'0:1:39.0,2.9785
'0:1:39.1,2.9776
'0:1:39.2,2.9768
'0:1:39.3,2.9766
'0:1:39.4,2.9764
'0:1:39.5,2.9771
