Time,GSR
'0:1:16.3,1.5026
'0:1:16.4,1.5020
'0:1:16.5,1.5016
'0:1:16.6,1.5011
'0:1:16.7,1.5007
'0:1:16.8,1.5004
'0:1:16.9,1.5001
'0:1:17.0,1.4996
'0:1:17.1,1.4990
'0:1:17.2,1.4983
'0:1:17.3,1.4978
'0:1:17.4,1.4972
'0:1:17.5,1.4967
'0:1:17.6,1.4962
'0:1:17.7,1.4957
'0:1:17.8,1.4953
'0:1:17.9,1.4947
'0:1:18.0,1.4940
'0:1:18.1,1.4935
'0:1:18.2,1.4928
'0:1:18.3,1.4923
'0:1:18.4,1.4919
'0:1:18.5,1.4913
'0:1:18.6,1.4909
'0:1:18.7,1.4906
'0:1:18.8,1.4898
'0:1:18.9,1.4891
'0:1:19.0,1.4884
'0:1:19.1,1.4877
'0:1:19.2,1.4871
'0:1:19.3,1.4866
'0:1:19.4,1.4859
'0:1:19.5,1.4854
'0:1:19.6,1.4851
'0:1:19.7,1.4842
'0:1:19.8,1.4836
'0:1:19.9,1.4831
'0:1:20.0,1.4825
'0:1:20.1,1.4818
'0:1:20.2,1.4813
'0:1:20.3,1.4811
'0:1:20.4,1.4805
'0:1:20.5,1.4800
'0:1:20.6,1.4792
'0:1:20.7,1.4787
'0:1:20.8,1.4780
'0:1:20.9,1.4775
'0:1:21.0,1.4770
'0:1:21.1,1.4766
'0:1:21.2,1.4761
'0:1:21.3,1.4757
'0:1:21.4,1.4751
'0:1:21.5,1.4742
'0:1:21.6,1.4736
'0:1:21.7,1.4731
'0:1:21.8,1.4725
'0:1:21.9,1.4720
'0:1:22.0,1.4715
'0:1:22.1,1.4710
'0:1:22.2,1.4705
'0:1:22.3,1.4700
'0:1:22.4,1.4692
'0:1:22.5,1.4685
'0:1:22.6,1.4680
'0:1:22.7,1.4674
'0:1:22.8,1.4673
'0:1:22.9,1.4672
'0:1:23.0,1.4671
'0:1:23.1,1.4664
'0:1:23.2,1.4657
'0:1:23.3,1.4651
'0:1:23.4,1.4643
'0:1:23.5,1.4638
'0:1:23.6,1.4634
'0:1:23.7,1.4629
'0:1:23.8,1.4625
'0:1:23.9,1.4621
'0:1:24.0,1.4615
'0:1:24.1,1.4606
'0:1:24.2,1.4599
'0:1:24.3,1.4594
'0:1:24.4,1.4587
'0:1:24.5,1.4581
'0:1:24.6,1.4574
'0:1:24.7,1.4569
'0:1:24.8,1.4563
'0:1:24.9,1.4556
'0:1:25.0,1.4549
'0:1:25.1,1.4542
'0:1:25.2,1.4536
'0:1:25.3,1.4530
'0:1:25.4,1.4525
'0:1:25.5,1.4520
'0:1:25.6,1.4515
'0:1:25.7,1.4509
'0:1:25.8,1.4502
'0:1:25.9,1.4493
'0:1:26.0,1.4487
'0:1:26.1,1.4481
'0:1:26.2,1.4475
'0:1:26.3,1.4470
'0:1:26.4,1.4464
'0:1:26.5,1.4458
'0:1:26.6,1.4451
'0:1:26.7,1.4444
'0:1:26.8,1.4437
'0:1:26.9,1.4430
'0:1:27.0,1.4422
'0:1:27.1,1.4416
'0:1:27.2,1.4410
'0:1:27.3,1.4407
'0:1:27.4,1.4398
'0:1:27.5,1.4388
'0:1:27.6,1.4380
'0:1:27.7,1.4374
'0:1:27.8,1.4366
'0:1:27.9,1.4362
'0:1:28.0,1.4358
'0:1:28.1,1.4353
'0:1:28.2,1.4346
'0:1:28.3,1.4337
'0:1:28.4,1.4330
