,Epoch,HR,PC_HR,HR_MIN,HR_MAX,HRV,PC_HRV,HRV_MIN,HRV_MAX,BR,PC_BR,BR_MIN,BR_MAX,GSR,PC_GSR,GSR_MIN,GSR_MAX,Feedback
2019-03-19 04:33:14,14,94.0,9.420213605513764,89.0,99.0,55.0,-14.456687931670789,55.0,55.0,14.0,78.7878787878788,14.0,14.0,4.829003333333328,158.93310774068237,4.789350000000001,4.850579999999999,3.0
2019-03-19 04:33:15,14,90.0,4.764034303151476,87.0,94.0,55.0,-14.456687931670789,55.0,55.0,14.0,78.7878787878788,14.0,14.0,4.795906666666661,157.15845111605293,4.74779,4.850579999999999,3.0
2019-03-19 04:33:16,14,87.66666666666667,2.0479297101068137,87.0,89.0,55.0,-14.456687931670789,55.0,55.0,14.0,78.7878787878788,14.0,14.0,4.767379999999995,155.628839735896,4.74779,4.789350000000001,3.0
2019-03-19 04:33:17,14,87.0,1.2718998263797603,87.0,87.0,55.0,-14.456687931670789,55.0,55.0,14.0,78.7878787878788,14.0,14.0,4.757263333333329,155.08637998609746,4.74779,4.765000000000001,3.0
2019-03-19 04:33:18,14,87.0,1.2718998263797603,87.0,87.0,55.0,-14.456687931670789,55.0,55.0,14.0,78.7878787878788,14.0,14.0,4.760776666666662,155.27476633742782,4.75833,4.765000000000001,3.0
2019-03-19 04:33:19,14,87.66666666666667,2.0479297101068137,87.0,89.0,55.0,-14.456687931670789,55.0,55.0,14.0,78.7878787878788,14.0,14.0,4.746536666666661,154.51121179010008,4.72228,4.759,3.0
2019-03-19 04:33:20,14,89.0,3.599989477560904,87.0,91.0,55.0,-14.456687931670789,55.0,55.0,13.666666666666666,74.53102453102454,13.0,14.0,4.726733333333328,153.44934906405283,4.69959,4.75833,3.0
2019-03-19 04:33:21,14,91.0,5.9280791287420485,89.0,93.0,55.0,-14.456687931670789,55.0,55.0,13.333333333333334,70.27417027417029,13.0,14.0,4.701856666666662,152.1154521570522,4.683700000000001,4.72228,3.0
2019-03-19 04:33:22,14,92.33333333333333,7.480138896196138,91.0,93.0,55.0,-14.456687931670789,55.0,55.0,13.0,66.01731601731603,13.0,13.0,4.732773333333329,153.77321630182388,4.683700000000001,4.81503,3.0
2019-03-19 04:33:23,14,92.66666666666667,7.868153838059673,92.0,93.0,55.0,-14.456687931670789,55.0,55.0,13.0,66.01731601731603,13.0,13.0,4.780989999999996,156.35861342895294,4.683700000000001,4.844239999999999,3.0
