Time, GSR
'0:1:6.0,1.0037
'0:1:6.1,1.0771
'0:1:6.2,1.0028
'0:1:6.3,0.9975
'0:1:6.4,1.0169
'0:1:6.5,1.0144
'0:1:6.6,1.0778
'0:1:6.7,1.0072
'0:1:6.8,1.0020
'0:1:6.9,1.0114
'0:1:7.0,1.0151
'0:1:7.1,1.0874
'0:1:7.2,1.0102
'0:1:7.3,0.9734
'0:1:7.4,0.9931
'0:1:7.5,1.0635
'0:1:7.6,1.0761
'0:1:7.7,1.0136
'0:1:7.8,0.9506
'0:1:7.9,0.9562
'0:1:8.0,1.0876
'0:1:8.1,1.0641
'0:1:8.2,1.0211
'0:1:8.3,0.9451
'0:1:8.4,0.9936
'0:1:8.5,1.0403
'0:1:8.6,1.0511
'0:1:8.7,0.9978
'0:1:8.8,0.9688
'0:1:8.9,1.0029
'0:1:9.0,1.0312
'0:1:9.1,1.0740
'0:1:9.2,0.9920
'0:1:9.3,0.9656
'0:1:9.4,1.0101
'0:1:9.5,1.0408
'0:1:9.6,1.0558
'0:1:9.7,1.0096
'0:1:9.8,0.9673
'0:1:9.9,0.9952
'0:1:10.0,0.9923
'0:1:10.1,1.0779
'0:1:10.2,1.0346
'0:1:10.3,0.9839
'0:1:10.4,0.9604
'0:1:10.5,0.9767
'0:1:10.6,1.0945
'0:1:10.7,1.0330
'0:1:10.8,0.9644
'0:1:10.9,0.9772
'0:1:11.0,0.9792
'0:1:11.1,1.0880
'0:1:11.2,1.0138
'0:1:11.3,0.9633
'0:1:11.4,0.9906
'0:1:11.5,1.0130
'0:1:11.6,1.0588
'0:1:11.7,0.9727
'0:1:11.8,0.9818
'0:1:11.9,0.9989
'0:1:12.0,1.0625
'0:1:12.1,0.9923
'0:1:12.2,0.9684
'0:1:12.3,1.0037
'0:1:12.4,1.0430
'0:1:12.5,1.0234
'0:1:12.6,0.9606
'0:1:12.7,0.9833
'0:1:12.8,0.9922
'0:1:12.9,1.0727
'0:1:13.0,0.9545
'0:1:13.1,0.9860
'0:1:13.2,1.0024
'0:1:13.3,1.0381
'0:1:13.4,1.0278
'0:1:13.5,0.9569
'0:1:13.6,0.9763
'0:1:13.7,0.9857
'0:1:13.8,1.0710
'0:1:13.9,0.9859
'0:1:14.0,0.9600
'0:1:14.1,0.9844
'0:1:14.2,1.0538
'0:1:14.3,1.0319
'0:1:14.4,0.9362
'0:1:14.5,0.9714
'0:1:14.6,1.0087
'0:1:14.7,1.0689
'0:1:14.8,1.0228
'0:1:14.9,0.9108
'0:1:15.0,0.9602
'0:1:15.1,1.0709
'0:1:15.2,1.0468
'0:1:15.3,0.8834
'0:1:15.4,0.9523
'0:1:15.5,1.0230
'0:1:15.6,1.1415
'0:1:15.7,1.0398
'0:1:15.8,0.9890
'0:1:15.9,0.8750
'0:1:16.0,0.9633
'0:1:16.1,1.0352
'0:1:16.2,1.0985
'0:1:16.3,0.9903
'0:1:16.4,0.9462
'0:1:16.5,0.9246
'0:1:16.6,1.0232
'0:1:16.7,1.0978
'0:1:16.8,1.1399
'0:1:16.9,1.0258
'0:1:17.0,0.8819
'0:1:17.1,0.9201
'0:1:17.2,0.9722
'0:1:17.3,0.9699
'0:1:17.4,0.9984
'0:1:17.5,0.9758
'0:1:17.6,0.9442
'0:1:17.7,0.9792
'0:1:17.8,1.0165
'0:1:17.9,1.0278
'0:1:18.0,1.0232
'0:1:18.1,0.9545
'0:1:18.2,0.9253
'0:1:18.3,0.9789
'0:1:18.4,1.0088
'0:1:18.5,1.0209
'0:1:18.6,1.0142
'0:1:18.7,0.9805
'0:1:18.8,0.9102
'0:1:18.9,1.0026
'0:1:19.0,1.0220
'0:1:19.1,1.0353
'0:1:19.2,0.9793
'0:1:19.3,0.9329
'0:1:19.4,0.9805
'0:1:19.5,1.0042
'0:1:19.6,1.0217
'0:1:19.7,0.9964
'0:1:19.8,0.9708
'0:1:19.9,0.9490
'0:1:20.0,1.0035
'0:1:20.1,1.0592
'0:1:20.2,0.9646
'0:1:20.3,0.9419
'0:1:20.4,0.9108
'0:1:20.5,1.0359
'0:1:20.6,1.0467
'0:1:20.7,1.0427
'0:1:20.8,0.9361
'0:1:20.9,0.9121
'0:1:21.0,0.9756
'0:1:21.1,0.9965
'0:1:21.2,0.9956
'0:1:21.3,1.0293
'0:1:21.4,1.0057
'0:1:21.5,0.9706
'0:1:21.6,0.9279
'0:1:21.7,0.9815
'0:1:21.8,1.0131
'0:1:21.9,1.0023
'0:1:22.0,0.9547
'0:1:22.1,0.9490
'0:1:22.2,0.9935
'0:1:22.3,1.0248
'0:1:22.4,0.9900
'0:1:22.5,0.9483
'0:1:22.6,0.9442
'0:1:22.7,0.9792
'0:1:22.8,1.0414
'0:1:22.9,1.0408
'0:1:23.0,0.9559
'0:1:23.1,0.8667
'0:1:23.2,0.9652
'0:1:23.3,1.0378
'0:1:23.4,1.0882
'0:1:23.5,0.9878
'0:1:23.6,0.8722
'0:1:23.7,0.9253
'0:1:23.8,1.0078
'0:1:23.9,1.1001
'0:1:24.0,0.9982
'0:1:24.1,0.8734
'0:1:24.2,0.9269
'0:1:24.3,1.0157
'0:1:24.4,1.0893
'0:1:24.5,0.9390
'0:1:24.6,0.8816
'0:1:24.7,0.9689
'0:1:24.8,1.0391
'0:1:24.9,1.0514
'0:1:25.0,0.9125
'0:1:25.1,0.9001
'0:1:25.2,0.9676
'0:1:25.3,0.9861
'0:1:25.4,1.0542
'0:1:25.5,1.0340
'0:1:25.6,0.9342
'0:1:25.7,0.8763
'0:1:25.8,0.9567
'0:1:25.9,1.0256
'0:1:26.0,1.0747
'0:1:26.1,0.9532
'0:1:26.2,0.8964
'0:1:26.3,0.9502
'0:1:26.4,0.9868
'0:1:26.5,1.0118
'0:1:26.6,1.1239
'0:1:26.7,0.9478
'0:1:26.8,0.9207
'0:1:26.9,0.9059
'0:1:27.0,0.9498
'0:1:27.1,1.0033
'0:1:27.2,1.0706
'0:1:27.3,0.9501
'0:1:27.4,0.9734
'0:1:27.5,0.9753
'0:1:27.6,0.8677
'0:1:27.7,0.9366
'0:1:27.8,1.0123
'0:1:27.9,1.1192
'0:1:28.0,1.0117
'0:1:28.1,0.9909
'0:1:28.2,0.9649
'0:1:28.3,0.8197
'0:1:28.4,0.9463
'0:1:28.5,1.0398
'0:1:28.6,0.9982
'0:1:28.7,0.9717
'0:1:28.8,0.9837
'0:1:28.9,0.8557
'0:1:29.0,0.9448
'0:1:29.1,0.9937
'0:1:29.2,1.0675
'0:1:29.3,0.9777
'0:1:29.4,0.8954
'0:1:29.5,0.9019
'0:1:29.6,0.9725
'0:1:29.7,1.0483
'0:1:29.8,0.9777
'0:1:29.9,0.9947
'0:1:30.0,0.8839
'0:1:30.1,0.9672
'0:1:30.2,1.0181
'0:1:30.3,0.9544
'0:1:30.4,0.9179
'0:1:30.5,0.9175
'0:1:30.6,0.9828
'0:1:30.7,1.0393
'0:1:30.8,0.9760
'0:1:30.9,0.9807
'0:1:31.0,0.9736
'0:1:31.1,0.9679
'0:1:31.2,0.9660
'0:1:31.3,0.9631
'0:1:31.4,0.9631
'0:1:31.5,0.9633
'0:1:31.6,0.9620
'0:1:31.7,0.9622
'0:1:31.8,0.9628
'0:1:31.9,0.9624
'0:1:32.0,0.9627
'0:1:32.1,0.9625
'0:1:32.2,0.9620
'0:1:32.3,0.9620
